"","State.ID","District.ID","Year","Annual.Rainfall"
"55280","Tamil Nadu","Chennai",1998,4840.54
"55281","Tamil Nadu","Chennai",1999,4448.12
"55282","Tamil Nadu","Chennai",2000,4799.53
"55283","Tamil Nadu","Chennai",2001,4802.55
"55284","Tamil Nadu","Chennai",2002,4563.51
"55285","Tamil Nadu","Kancheepuram",1901,4489.19
"55286","Tamil Nadu","Kancheepuram",1902,5454.24
"55287","Tamil Nadu","Kancheepuram",1903,5588.97
"55288","Tamil Nadu","Kancheepuram",1904,3464.81
"55289","Tamil Nadu","Kancheepuram",1905,4478.53
"55290","Tamil Nadu","Kancheepuram",1906,5317.32
"55291","Tamil Nadu","Kancheepuram",1907,4608.87
"55292","Tamil Nadu","Kancheepuram",1908,4283.85
"55293","Tamil Nadu","Kancheepuram",1909,4415.89
"55294","Tamil Nadu","Kancheepuram",1910,4675.04
"55295","Tamil Nadu","Kancheepuram",1911,4329.03
"55296","Tamil Nadu","Kancheepuram",1912,4362.03
"55297","Tamil Nadu","Kancheepuram",1913,4523.91
"55298","Tamil Nadu","Kancheepuram",1914,4880.49
"55299","Tamil Nadu","Kancheepuram",1915,4786.12
"55300","Tamil Nadu","Kancheepuram",1916,4803.81
"55301","Tamil Nadu","Kancheepuram",1917,4589.22
"55302","Tamil Nadu","Kancheepuram",1918,4407.08
"55303","Tamil Nadu","Kancheepuram",1919,5036.97
"55304","Tamil Nadu","Kancheepuram",1920,4239.08
"55305","Tamil Nadu","Kancheepuram",1921,4513.8
"55306","Tamil Nadu","Kancheepuram",1922,4760.4
"55307","Tamil Nadu","Kancheepuram",1923,4357.79
"55308","Tamil Nadu","Kancheepuram",1924,4603.52
"55309","Tamil Nadu","Kancheepuram",1925,5378.96
"55310","Tamil Nadu","Kancheepuram",1926,4349.27
"55311","Tamil Nadu","Kancheepuram",1927,4126.49
"55312","Tamil Nadu","Kancheepuram",1928,4945.49
"55313","Tamil Nadu","Kancheepuram",1929,4790.33
"55314","Tamil Nadu","Kancheepuram",1930,5296.11
"55315","Tamil Nadu","Kancheepuram",1931,4665.01
"55316","Tamil Nadu","Kancheepuram",1932,4378.22
"55317","Tamil Nadu","Kancheepuram",1933,4169.33
"55318","Tamil Nadu","Kancheepuram",1934,4091.74
"55319","Tamil Nadu","Kancheepuram",1935,4011.69
"55320","Tamil Nadu","Kancheepuram",1936,4932.73
